relation_graph_id,symbol,decision_asof_ts,evidence_edge_ids,support_score,risk_score,context_score,blocker_score,net_direction_score,coverage_score,graph_state,critical_blocker_flags,noncritical_gap_flags,confidence_floor,confidence_weighted_mean,diagnostic_only
l3_graph:canonical_source_event:LIFECYCLE|COST|2022-07-06|CONT-0008,COST,2022-08-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-07-06|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-07-06|CONT-0008|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-07-06|CONT-0008|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-07-06|CONT-0008|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2022-08-16|CONT-0009,COST,2022-09-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-08-16|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-08-16|CONT-0009|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-08-16|CONT-0009|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2022-10-24|CONT-0010,COST,2022-11-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-10-24|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-10-24|CONT-0010|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-10-24|CONT-0010|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-10-24|CONT-0010|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2022-11-22|CONT-0011,COST,2022-12-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-11-22|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-11-22|CONT-0011|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2022-11-22|CONT-0011|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-01-23|CONT-0012,COST,2023-02-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-01-23|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-01-23|CONT-0012|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-01-23|CONT-0012|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-01-23|CONT-0012|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-01-23|CONT-0012|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-04-20|CONT-0013,COST,2023-05-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-04-20|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-04-20|CONT-0013|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-04-20|CONT-0013|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-05-26|CONT-0014,COST,2023-06-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-05-26|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-05-26|CONT-0014|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-05-26|CONT-0014|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-06-28|CONT-0015,COST,2023-07-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-06-28|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-06-28|CONT-0015|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-06-28|CONT-0015|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-06-28|CONT-0015|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-11-13|CONT-0016,COST,2023-12-12T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-11-13|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-11-13|CONT-0016|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-11-13|CONT-0016|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-11-13|CONT-0016|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2023-12-13|CONT-0017,COST,2024-01-12T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-12-13|CONT-0017|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-12-13|CONT-0017|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-12-13|CONT-0017|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-12-13|CONT-0017|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2023-12-13|CONT-0017|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-01-18|CONT-0018,COST,2024-02-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-01-18|CONT-0018|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-01-18|CONT-0018|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-01-18|CONT-0018|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-02-23|CONT-0019,COST,2024-03-11T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-02-23|CONT-0019|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-02-23|CONT-0019|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-02-23|CONT-0019|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-02-23|CONT-0019|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-02-23|CONT-0019|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-05-03|CONT-0020,COST,2024-06-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-05-03|CONT-0020|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-05-03|CONT-0020|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-05-03|CONT-0020|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-05-03|CONT-0020|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-06-05|CONT-0021,COST,2024-07-05T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-06-05|CONT-0021|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-06-05|CONT-0021|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-06-05|CONT-0021|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-06-05|CONT-0021|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-08-12|CONT-0022,COST,2024-09-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-08-12|CONT-0022|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-08-12|CONT-0022|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-08-12|CONT-0022|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2024-11-07|CONT-0023,COST,2024-12-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-11-07|CONT-0023|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-11-07|CONT-0023|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-11-07|CONT-0023|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2024-11-07|CONT-0023|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2025-01-27|CONT-0024,COST,2025-02-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-01-27|CONT-0024|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-01-27|CONT-0024|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-01-27|CONT-0024|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-01-27|CONT-0024|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2025-05-02|CONT-0025,COST,2025-06-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-05-02|CONT-0025|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-05-02|CONT-0025|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-05-02|CONT-0025|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2025-08-11|CONT-0026,COST,2025-09-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-08-11|CONT-0026|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-08-11|CONT-0026|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2025-08-11|CONT-0026|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2026-01-08|CONT-0027,COST,2026-02-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-01-08|CONT-0027|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-01-08|CONT-0027|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-01-08|CONT-0027|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-01-08|CONT-0027|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-01-08|CONT-0027|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2026-02-13|CONT-0028,COST,2026-03-16T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-02-13|CONT-0028|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-02-13|CONT-0028|000002|EXIT,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|COST|2026-04-02|CONT-0029,COST,2026-04-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-04-02|CONT-0029|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|COST|2026-04-02|CONT-0029|000002|REDUCE,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2021-06-07|CONT-0001,GOOGL,2021-07-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-06-07|CONT-0001|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-06-07|CONT-0001|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-06-07|CONT-0001|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2021-07-07|CONT-0002,GOOGL,2021-08-04T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-07-07|CONT-0002|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-07-07|CONT-0002|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-07-07|CONT-0002|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-07-07|CONT-0002|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2021-08-16|CONT-0003,GOOGL,2021-09-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-08-16|CONT-0003|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-08-16|CONT-0003|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-08-16|CONT-0003|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2021-10-18|CONT-0004,GOOGL,2021-11-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-10-18|CONT-0004|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-10-18|CONT-0004|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-10-18|CONT-0004|000003|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2021-10-18|CONT-0004|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-02-02|CONT-0005,GOOGL,2022-02-11T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-02-02|CONT-0005|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-02-02|CONT-0005|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-02-02|CONT-0005|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-03-22|CONT-0006,GOOGL,2022-04-11T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-03-22|CONT-0006|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-03-22|CONT-0006|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-03-22|CONT-0006|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-07-07|CONT-0007,GOOGL,2022-07-18T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-07-07|CONT-0007|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-07-07|CONT-0007|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-07-07|CONT-0007|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-08-12|CONT-0008,GOOGL,2022-08-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-08-12|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-08-12|CONT-0008|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-08-12|CONT-0008|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-10-25|CONT-0009,GOOGL,2022-10-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-10-25|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-10-25|CONT-0009|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-10-25|CONT-0009|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2022-11-30|CONT-0010,GOOGL,2022-12-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-11-30|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-11-30|CONT-0010|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2022-11-30|CONT-0010|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-01-19|CONT-0011,GOOGL,2023-02-09T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-01-19|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-01-19|CONT-0011|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-01-19|CONT-0011|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-01-19|CONT-0011|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-01-19|CONT-0011|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-03-16|CONT-0012,GOOGL,2023-04-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-03-16|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-03-16|CONT-0012|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-03-16|CONT-0012|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-03-16|CONT-0012|000004|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-03-16|CONT-0012|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-05-10|CONT-0013,GOOGL,2023-06-08T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-05-10|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-05-10|CONT-0013|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-05-10|CONT-0013|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-05-10|CONT-0013|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-05-10|CONT-0013|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-07-26|CONT-0014,GOOGL,2023-08-23T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-07-26|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-07-26|CONT-0014|000002|EXIT,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-08-29|CONT-0015,GOOGL,2023-09-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-08-29|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-08-29|CONT-0015|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-08-29|CONT-0015|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-10-11|CONT-0016,GOOGL,2023-10-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-10-11|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-10-11|CONT-0016|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-10-11|CONT-0016|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2023-11-22|CONT-0017,GOOGL,2023-12-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-11-22|CONT-0017|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-11-22|CONT-0017|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2023-11-22|CONT-0017|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|GOOGL|2024-01-19|CONT-0018,GOOGL,2024-01-31T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2024-01-19|CONT-0018|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2024-01-19|CONT-0018|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2024-01-19|CONT-0018|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|GOOGL|2024-01-19|CONT-0018|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
