report_dir,relative_path,source_path,target_path,artifact_class,size_bytes,archive_state,migration_action,reference_count,references,directory_reference_count,directory_references
task_405_refined_archetype_portfolio_rebuild,refined_archetype_set_concentration_audit.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_concentration_audit.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_concentration_audit.csv,small_table,622,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_set_definitions.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_definitions.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_definitions.csv,small_table,15887,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_set_false_positive_audit.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_false_positive_audit.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_false_positive_audit.csv,small_table,2347,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_set_oos_stability_audit.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_oos_stability_audit.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_oos_stability_audit.csv,small_table,1022,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,refined_archetype_set_quality.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_quality.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/refined_archetype_set_quality.csv,small_table,1593,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,task_405_decision.csv,docs/reports/task_405_refined_archetype_portfolio_rebuild/task_405_decision.csv,data/artifacts/task_405_refined_archetype_portfolio_rebuild/task_405_decision.csv,decision,643,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_405_refined_archetype_portfolio_rebuild,task_405_refined_archetype_portfolio_rebuild.md,docs/reports/task_405_refined_archetype_portfolio_rebuild/task_405_refined_archetype_portfolio_rebuild.md,data/artifacts/task_405_refined_archetype_portfolio_rebuild/task_405_refined_archetype_portfolio_rebuild.md,report,4906,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,raw_bar_provenance_panel.csv,docs/reports/task_406_raw_factor_source_audit/raw_bar_provenance_panel.csv,data/artifacts/task_406_raw_factor_source_audit/raw_bar_provenance_panel.csv,large_panel,681195740,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,raw_collection_gap_audit.csv,docs/reports/task_406_raw_factor_source_audit/raw_collection_gap_audit.csv,data/artifacts/task_406_raw_factor_source_audit/raw_collection_gap_audit.csv,small_table,905,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,raw_factor_source_audit.csv,docs/reports/task_406_raw_factor_source_audit/raw_factor_source_audit.csv,data/artifacts/task_406_raw_factor_source_audit/raw_factor_source_audit.csv,small_table,1612,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,raw_session_eligibility_audit.csv,docs/reports/task_406_raw_factor_source_audit/raw_session_eligibility_audit.csv,data/artifacts/task_406_raw_factor_source_audit/raw_session_eligibility_audit.csv,small_table,3947,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,task_406_raw_factor_source_audit.md,docs/reports/task_406_raw_factor_source_audit/task_406_raw_factor_source_audit.md,data/artifacts/task_406_raw_factor_source_audit/task_406_raw_factor_source_audit.md,report,812,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_406_raw_factor_source_audit,task_406a_decision.csv,docs/reports/task_406_raw_factor_source_audit/task_406a_decision.csv,data/artifacts/task_406_raw_factor_source_audit/task_406a_decision.csv,decision,384,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task406_raw_factor_source_audit.py|tasks/archive_candidate_registry.csv
task_495_microstructure_live_source_readiness,alpaca_stream_archive_contract.csv,docs/reports/task_495_microstructure_live_source_readiness/alpaca_stream_archive_contract.csv,data/artifacts/task_495_microstructure_live_source_readiness/alpaca_stream_archive_contract.csv,small_table,391,canonical_or_active,keep_not_archive_candidate,0,,3,src/backtest/build_task495_microstructure_live_source_readiness.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_495_microstructure_live_source_readiness,microstructure_live_source_contract.csv,docs/reports/task_495_microstructure_live_source_readiness/microstructure_live_source_contract.csv,data/artifacts/task_495_microstructure_live_source_readiness/microstructure_live_source_contract.csv,small_table,981,canonical_or_active,keep_not_archive_candidate,0,,3,src/backtest/build_task495_microstructure_live_source_readiness.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_495_microstructure_live_source_readiness,task_495_decision.csv,docs/reports/task_495_microstructure_live_source_readiness/task_495_decision.csv,data/artifacts/task_495_microstructure_live_source_readiness/task_495_decision.csv,decision,483,canonical_or_active,keep_not_archive_candidate,1,tasks/task_registry.csv,3,src/backtest/build_task495_microstructure_live_source_readiness.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_495_microstructure_live_source_readiness,task_495_microstructure_live_source_readiness.md,docs/reports/task_495_microstructure_live_source_readiness/task_495_microstructure_live_source_readiness.md,data/artifacts/task_495_microstructure_live_source_readiness/task_495_microstructure_live_source_readiness.md,report,2302,canonical_or_active,keep_not_archive_candidate,1,tasks/task_registry.csv,3,src/backtest/build_task495_microstructure_live_source_readiness.py|tasks/archive_candidate_registry.csv|tasks/task_registry.csv
task_402r_decision_labelability_audit,decision_labelability_audit.csv,docs/reports/task_402r_decision_labelability_audit/decision_labelability_audit.csv,data/artifacts/task_402r_decision_labelability_audit/decision_labelability_audit.csv,decision,324,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|tasks/archive_candidate_registry.csv
task_402r_decision_labelability_audit,population_consistency_audit.csv,docs/reports/task_402r_decision_labelability_audit/population_consistency_audit.csv,data/artifacts/task_402r_decision_labelability_audit/population_consistency_audit.csv,small_table,388,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|tasks/archive_candidate_registry.csv
task_402r_decision_labelability_audit,task_402r_decision.csv,docs/reports/task_402r_decision_labelability_audit/task_402r_decision.csv,data/artifacts/task_402r_decision_labelability_audit/task_402r_decision.csv,decision,501,historical_keep,keep_not_archive_candidate,1,src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py,3,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|tasks/archive_candidate_registry.csv
task_402r_decision_labelability_audit,task_402r_decision_labelability_audit.md,docs/reports/task_402r_decision_labelability_audit/task_402r_decision_labelability_audit.md,data/artifacts/task_402r_decision_labelability_audit/task_402r_decision_labelability_audit.md,report,1445,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|tasks/archive_candidate_registry.csv
task_402r_decision_labelability_audit,unlabeled_candidate_audit.csv,docs/reports/task_402r_decision_labelability_audit/unlabeled_candidate_audit.csv,data/artifacts/task_402r_decision_labelability_audit/unlabeled_candidate_audit.csv,large_panel,38923730,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|tasks/archive_candidate_registry.csv
